day_name,season,route_id,stop_name.x,stop_name.y,stop_lat.x,stop_lon.x,stop_lat.y,stop_lon.y,avg_time
Saturday,Fall,Red,JFK/UMass,Broadway,42.320637,-71.052473,42.342622,-71.056967,255.64563106796118
Saturday,Fall,Red,JFK/UMass,Central,42.320434,-71.052215,42.365379,-71.103554,1091.7777777777778
Saturday,Fall,Red,JFK/UMass,Central,42.320637,-71.052473,42.365379,-71.103554,1073.9356435643563
Saturday,Fall,Red,JFK/UMass,Charles/MGH,42.320434,-71.052215,42.361263,-71.071602,789.9090909090909
Saturday,Fall,Red,JFK/UMass,Charles/MGH,42.320637,-71.052473,42.361263,-71.071602,767.4405940594058
Saturday,Fall,Red,JFK/UMass,Davis,42.320434,-71.052215,42.39674,-71.121815,1712.7101449275365
Saturday,Fall,Red,JFK/UMass,Davis,42.320637,-71.052473,42.39674,-71.121815,1684.1142857142854
Saturday,Fall,Red,JFK/UMass,Downtown Crossing,42.320434,-71.052215,42.355517999999996,-71.060225,527.3668341708542
Saturday,Fall,Red,JFK/UMass,Downtown Crossing,42.320637,-71.052473,42.355517999999996,-71.060225,513.4803921568628
Saturday,Fall,Red,JFK/UMass,Fields Corner,42.320632,-71.052514,42.299993,-71.062021,301.99507389162557
Saturday,Fall,Red,JFK/UMass,Harvard,42.320434,-71.052215,42.373362,-71.118956,1387.0060240963858
Saturday,Fall,Red,JFK/UMass,Harvard,42.320637,-71.052473,42.373362,-71.118956,1374.4375
Saturday,Fall,Red,JFK/UMass,Kendall/MIT,42.320434,-71.052215,42.362434,-71.085591,921.070707070707
Saturday,Fall,Red,JFK/UMass,Kendall/MIT,42.320637,-71.052473,42.362434,-71.085591,900.004975124378
Saturday,Fall,Red,JFK/UMass,North Quincy,42.320418,-71.052287,42.27577,-71.030194,431.2626262626262
Saturday,Fall,Red,JFK/UMass,Park Street,42.320434,-71.052215,42.356395,-71.062424,633.2474747474747
Saturday,Fall,Red,JFK/UMass,Park Street,42.320637,-71.052473,42.356395,-71.062424,616.8325123152711
Saturday,Fall,Red,JFK/UMass,Porter,42.320434,-71.052215,42.3884,-71.119149,1581.3188405797102
Saturday,Fall,Red,JFK/UMass,Porter,42.320637,-71.052473,42.3884,-71.119149,1552.5714285714284
Saturday,Fall,Red,JFK/UMass,Quincy Adams,42.320418,-71.052287,42.233391,-71.007153,1055.2060301507538
Saturday,Fall,Red,JFK/UMass,Quincy Center,42.320418,-71.052287,42.251809,-71.005409,857.964824120603
Saturday,Fall,Red,JFK/UMass,Savin Hill,42.320632,-71.052514,42.310603,-71.053678,69.86699507389163
Saturday,Fall,Red,JFK/UMass,Shawmut,42.320632,-71.052514,42.293126,-71.065738,458.7661691542288
Saturday,Fall,Red,JFK/UMass,South Station,42.320434,-71.052215,42.352271,-71.055242,430.15500000000003
Saturday,Fall,Red,JFK/UMass,South Station,42.320637,-71.052473,42.352271,-71.055242,412.8252427184466
Saturday,Fall,Red,JFK/UMass,Wollaston,42.320418,-71.052287,42.266762,-71.020542,643.3819095477387
Saturday,Fall,Red,Kendall/MIT,Alewife,42.362434,-71.085591,42.395428,-71.142483,922.1450777202069
Saturday,Fall,Red,Kendall/MIT,Andrew,42.362355,-71.085605,42.330154,-71.057655,679.0264150943398
Saturday,Fall,Red,Kendall/MIT,Ashmont,42.362355,-71.085605,42.284508,-71.063833,1463.9847328244273
Saturday,Fall,Red,Kendall/MIT,Braintree,42.362355,-71.085605,42.207424,-71.001645,2289.8320610687024
Saturday,Fall,Red,Kendall/MIT,Broadway,42.362355,-71.085605,42.342622,-71.056967,533.7433962264153
Saturday,Fall,Red,Kendall/MIT,Central,42.362434,-71.085591,42.365379,-71.103554,111.45185185185184
Saturday,Fall,Red,Kendall/MIT,Charles/MGH,42.362355,-71.085605,42.361187,-71.071505,71.39015151515152
Saturday,Fall,Red,Kendall/MIT,Davis,42.362434,-71.085591,42.39674,-71.121815,757.4642857142854
Saturday,Fall,Red,Kendall/MIT,Downtown Crossing,42.362355,-71.085605,42.355517999999996,-71.060225,286.18939393939394
Saturday,Fall,Red,Kendall/MIT,Fields Corner,42.362355,-71.085605,42.299993,-71.062021,1138.840909090909
Saturday,Fall,Red,Kendall/MIT,Harvard,42.362434,-71.085591,42.373362,-71.118956,423.7507246376814
Saturday,Fall,Red,Kendall/MIT,JFK/UMass,42.362355,-71.085605,42.320418,-71.052287,833.2153846153847
Saturday,Fall,Red,Kendall/MIT,JFK/UMass,42.362355,-71.085605,42.320632,-71.052514,826.1503759398496
Saturday,Fall,Red,Kendall/MIT,North Quincy,42.362355,-71.085605,42.27577,-71.030194,1300.8076923076924
Saturday,Fall,Red,Kendall/MIT,Park Street,42.362355,-71.085605,42.356395,-71.062424,192.10227272727272
Saturday,Fall,Red,Kendall/MIT,Porter,42.362434,-71.085591,42.3884,-71.119149,626.0500000000003
Saturday,Fall,Red,Kendall/MIT,Quincy Adams,42.362355,-71.085605,42.233391,-71.007153,1962.9923664122139
Saturday,Fall,Red,Kendall/MIT,Quincy Center,42.362355,-71.085605,42.251809,-71.005409,1766.1221374045801
Saturday,Fall,Red,Kendall/MIT,Savin Hill,42.362355,-71.085605,42.310603,-71.053678,955.7045454545455
Saturday,Fall,Red,Kendall/MIT,Shawmut,42.362355,-71.085605,42.293126,-71.065738,1302.389312977099
Saturday,Fall,Red,Kendall/MIT,South Station,42.362355,-71.085605,42.352271,-71.055242,374.4280303030303
Saturday,Fall,Red,Kendall/MIT,Wollaston,42.362355,-71.085605,42.266762,-71.020542,1538.4580152671756
Saturday,Fall,Red,North Quincy,Alewife,42.275802,-71.030144,42.395428,-71.142483,2320.0238095238096
Saturday,Fall,Red,North Quincy,Andrew,42.275802,-71.030144,42.330154,-71.057655,647.9849246231156
Saturday,Fall,Red,North Quincy,Braintree,42.27577,-71.030194,42.207424,-71.001645,913.5033557046979
Saturday,Fall,Red,North Quincy,Broadway,42.275802,-71.030144,42.342622,-71.056967,789.388888888889
Saturday,Fall,Red,North Quincy,Central,42.275802,-71.030144,42.365379,-71.103554,1607.9693877551022
Saturday,Fall,Red,North Quincy,Charles/MGH,42.275802,-71.030144,42.361263,-71.071602,1308.2755102040815
Saturday,Fall,Red,North Quincy,Davis,42.275802,-71.030144,42.39674,-71.121815,2245.3868613138684
Saturday,Fall,Red,North Quincy,Downtown Crossing,42.275802,-71.030144,42.355517999999996,-71.060225,1046.522842639594
Saturday,Fall,Red,North Quincy,Harvard,42.275802,-71.030144,42.373362,-71.118956,1913.278787878788
Saturday,Fall,Red,North Quincy,JFK/UMass,42.275802,-71.030144,42.320434,-71.052215,435.8391959798994
Saturday,Fall,Red,North Quincy,Kendall/MIT,42.275802,-71.030144,42.362434,-71.085591,1438.7448979591836
Saturday,Fall,Red,North Quincy,Park Street,42.275802,-71.030144,42.356395,-71.062424,1152.7142857142856
Saturday,Fall,Red,North Quincy,Porter,42.275802,-71.030144,42.3884,-71.119149,2113.912408759124
Saturday,Fall,Red,North Quincy,Quincy Adams,42.27577,-71.030194,42.233391,-71.007153,554.5527638190955
Saturday,Fall,Red,North Quincy,Quincy Center,42.27577,-71.030194,42.251809,-71.005409,357.31155778894464
Saturday,Fall,Red,North Quincy,South Station,42.275802,-71.030144,42.352271,-71.055242,949.838383838384
Saturday,Fall,Red,North Quincy,Wollaston,42.27577,-71.030194,42.266762,-71.020542,142.72864321608043
Saturday,Fall,Red,Park Street,Alewife,42.356395,-71.062424,42.395428,-71.142483,1172.642487046632
Saturday,Fall,Red,Park Street,Andrew,42.356395,-71.062424,42.330154,-71.057655,419.48507462686564
Saturday,Fall,Red,Park Street,Ashmont,42.356395,-71.062424,42.284508,-71.063833,1236.1581920903955
Saturday,Fall,Red,Park Street,Braintree,42.356395,-71.062424,42.207424,-71.001645,2025.1744966442952
Saturday,Fall,Red,Park Street,Broadway,42.356395,-71.062424,42.342622,-71.056967,277.96029776674953
Saturday,Fall,Red,Park Street,Central,42.356395,-71.062424,42.365379,-71.103554,376.31358024691355
Saturday,Fall,Red,Park Street,Charles/MGH,42.356395,-71.062424,42.361263,-71.071602,70.83910891089107
Saturday,Fall,Red,Park Street,Davis,42.356395,-71.062424,42.39674,-71.121815,1012.7714285714288
Saturday,Fall,Red,Park Street,Downtown Crossing,42.356395,-71.062424,42.355517999999996,-71.060225,25.636815920398
Saturday,Fall,Red,Park Street,Fields Corner,42.356395,-71.062424,42.299993,-71.062021,936.0049261083745
Saturday,Fall,Red,Park Street,Harvard,42.356395,-71.062424,42.373362,-71.118956,684.1420289855073
Saturday,Fall,Red,Park Street,JFK/UMass,42.356395,-71.062424,42.320418,-71.052287,576.0355329949239
Saturday,Fall,Red,Park Street,JFK/UMass,42.356395,-71.062424,42.320632,-71.052514,570.6305418719212
Saturday,Fall,Red,Park Street,Kendall/MIT,42.356395,-71.062424,42.362434,-71.085591,203.47394540942932
Saturday,Fall,Red,Park Street,North Quincy,42.356395,-71.062424,42.27577,-71.030194,1074.8636363636365
Saturday,Fall,Red,Park Street,Porter,42.356395,-71.062424,42.3884,-71.119149,881.357142857143
Saturday,Fall,Red,Park Street,Quincy Adams,42.356395,-71.062424,42.233391,-71.007153,1698.4070351758794
Saturday,Fall,Red,Park Street,Quincy Center,42.356395,-71.062424,42.251809,-71.005409,1501.1658291457286
Saturday,Fall,Red,Park Street,Savin Hill,42.356395,-71.062424,42.310603,-71.053678,703.8768472906404
Saturday,Fall,Red,Park Street,Shawmut,42.356395,-71.062424,42.293126,-71.065738,1092.9950248756218
Saturday,Fall,Red,Park Street,South Station,42.356395,-71.062424,42.352271,-71.055242,122.2288557213931
Saturday,Fall,Red,Park Street,Wollaston,42.356395,-71.062424,42.266762,-71.020542,1286.5829145728644
Saturday,Fall,Red,Porter,Alewife,42.3884,-71.119149,42.395428,-71.142483,295.8163265306123
Saturday,Fall,Red,Porter,Andrew,42.3884,-71.119149,42.330154,-71.057655,1261.7921146953404
Saturday,Fall,Red,Porter,Ashmont,42.3884,-71.119149,42.284508,-71.063833,2040.8559322033896
Saturday,Fall,Red,Porter,Braintree,42.3884,-71.119149,42.207424,-71.001645,2807.875
Saturday,Fall,Red,Porter,Broadway,42.3884,-71.119149,42.342622,-71.056967,1126.7928571428574
Saturday,Fall,Red,Porter,Central,42.3884,-71.119149,42.365304,-71.103621,354.26595744680856
Saturday,Fall,Red,Porter,Charles/MGH,42.3884,-71.119149,42.361187,-71.071505,642.23487544484
Saturday,Fall,Red,Porter,Davis,42.3884,-71.119149,42.39674,-71.121815,78.15845070422536
Saturday,Fall,Red,Porter,Downtown Crossing,42.3884,-71.119149,42.355517999999996,-71.060225,880.257142857143
Saturday,Fall,Red,Porter,Fields Corner,42.3884,-71.119149,42.299993,-71.062021,1805.6223776223774
Saturday,Fall,Red,Porter,Harvard,42.3884,-71.119149,42.373362,-71.118956,115.82269503546097
Saturday,Fall,Red,Porter,JFK/UMass,42.3884,-71.119149,42.320418,-71.052287,1414.7810218978102
Saturday,Fall,Red,Porter,JFK/UMass,42.3884,-71.119149,42.320632,-71.052514,1415.6126760563377
Saturday,Fall,Red,Porter,Kendall/MIT,42.3884,-71.119149,42.362355,-71.085605,468.86013986013984
Saturday,Fall,Red,Porter,North Quincy,42.3884,-71.119149,42.27577,-71.030194,1925.1459854014597
Saturday,Fall,Red,Porter,Park Street,42.3884,-71.119149,42.356395,-71.062424,773.3071428571428
Saturday,Fall,Red,Porter,Quincy Adams,42.3884,-71.119149,42.233391,-71.007153,2522.905797101449
Saturday,Fall,Red,Porter,Quincy Center,42.3884,-71.119149,42.251809,-71.005409,2328.1739130434785
Saturday,Fall,Red,Porter,Savin Hill,42.3884,-71.119149,42.310603,-71.053678,1552.2797202797206
Saturday,Fall,Red,Porter,Shawmut,42.3884,-71.119149,42.293126,-71.065738,1937.0422535211264
Saturday,Fall,Red,Porter,South Station,42.3884,-71.119149,42.352271,-71.055242,978.9642857142856
Saturday,Fall,Red,Porter,Wollaston,42.3884,-71.119149,42.266762,-71.020542,2122.0797101449275
Saturday,Fall,Red,Quincy Adams,Alewife,42.233391,-71.007153,42.395428,-71.142483,2892.55421686747
Saturday,Fall,Red,Quincy Adams,Andrew,42.233391,-71.007153,42.330154,-71.057655,1230.729591836735
Saturday,Fall,Red,Quincy Adams,Braintree,42.233391,-71.007153,42.207424,-71.001645,310.5570469798658
Saturday,Fall,Red,Quincy Adams,Broadway,42.233391,-71.007153,42.342622,-71.056967,1372.5333333333335
Saturday,Fall,Red,Quincy Adams,Central,42.233391,-71.007153,42.365379,-71.103554,2184.7409326424868
Saturday,Fall,Red,Quincy Adams,Charles/MGH,42.233391,-71.007153,42.361263,-71.071602,1886.6010362694296
Saturday,Fall,Red,Quincy Adams,Davis,42.233391,-71.007153,42.39674,-71.121815,2834.625
Saturday,Fall,Red,Quincy Adams,Downtown Crossing,42.233391,-71.007153,42.355517999999996,-71.060225,1627.2680412371133
Saturday,Fall,Red,Quincy Adams,Harvard,42.233391,-71.007153,42.373362,-71.118956,2500.3231707317077
Saturday,Fall,Red,Quincy Adams,JFK/UMass,42.233391,-71.007153,42.320434,-71.052215,1019.627551020408
Saturday,Fall,Red,Quincy Adams,Kendall/MIT,42.233391,-71.007153,42.362434,-71.085591,2016.725388601036
Saturday,Fall,Red,Quincy Adams,North Quincy,42.233391,-71.007153,42.275802,-71.030144,512.2284263959391
Saturday,Fall,Red,Quincy Adams,Park Street,42.233391,-71.007153,42.356395,-71.062424,1732.9844559585495
Saturday,Fall,Red,Quincy Adams,Porter,42.233391,-71.007153,42.3884,-71.119149,2703.0882352941176
Saturday,Fall,Red,Quincy Adams,Quincy Center,42.233391,-71.007153,42.251809,-71.005409,137.825
Saturday,Fall,Red,Quincy Adams,South Station,42.233391,-71.007153,42.352271,-71.055242,1532.728205128205
Saturday,Fall,Red,Quincy Adams,Wollaston,42.233391,-71.007153,42.266788,-71.020457,359.3096446700508
Saturday,Fall,Red,Quincy Center,Alewife,42.251809,-71.005409,42.395428,-71.142483,2737.5180722891564
Saturday,Fall,Red,Quincy Center,Andrew,42.251809,-71.005409,42.330154,-71.057655,1072.7551020408164
Saturday,Fall,Red,Quincy Center,Braintree,42.251809,-71.005409,42.207424,-71.001645,459.6711409395973
Saturday,Fall,Red,Quincy Center,Broadway,42.251809,-71.005409,42.342622,-71.056967,1214.538461538462
Saturday,Fall,Red,Quincy Center,Central,42.251809,-71.005409,42.365379,-71.103554,2026.7772020725388
Saturday,Fall,Red,Quincy Center,Charles/MGH,42.251809,-71.005409,42.361263,-71.071602,1728.637305699482
Saturday,Fall,Red,Quincy Center,Davis,42.251809,-71.005409,42.39674,-71.121815,2674.992647058823
Saturday,Fall,Red,Quincy Center,Downtown Crossing,42.251809,-71.005409,42.355517999999996,-71.060225,1469.278350515464
Saturday,Fall,Red,Quincy Center,Harvard,42.251809,-71.005409,42.373362,-71.118956,2341.4024390243903
Saturday,Fall,Red,Quincy Center,JFK/UMass,42.251809,-71.005409,42.320434,-71.052215,861.6530612244899
Saturday,Fall,Red,Quincy Center,Kendall/MIT,42.251809,-71.005409,42.362434,-71.085591,1858.7616580310882
Saturday,Fall,Red,Quincy Center,North Quincy,42.251809,-71.005409,42.275802,-71.030144,354.37563451776646
Saturday,Fall,Red,Quincy Center,Park Street,42.251809,-71.005409,42.356395,-71.062424,1575.0207253886012
Saturday,Fall,Red,Quincy Center,Porter,42.251809,-71.005409,42.3884,-71.119149,2543.4558823529414
Saturday,Fall,Red,Quincy Center,Quincy Adams,42.251809,-71.005409,42.233391,-71.007153,132.3819095477387
Saturday,Fall,Red,Quincy Center,South Station,42.251809,-71.005409,42.352271,-71.055242,1374.7333333333331
Saturday,Fall,Red,Quincy Center,Wollaston,42.251809,-71.005409,42.266788,-71.020457,201.45685279187816
Saturday,Fall,Red,Savin Hill,Alewife,42.310591,-71.053612,42.395428,-71.142483,2002.3461538461536
Saturday,Fall,Red,Savin Hill,Andrew,42.310591,-71.053612,42.330154,-71.057655,280.2009803921568
Saturday,Fall,Red,Savin Hill,Ashmont,42.310603,-71.053678,42.284508,-71.063833,475.1573033707866
Saturday,Fall,Red,Savin Hill,Broadway,42.310591,-71.053612,42.342622,-71.056967,416.7450980392155
Saturday,Fall,Red,Savin Hill,Central,42.310591,-71.053612,42.365379,-71.103554,1228.7249999999997
Saturday,Fall,Red,Savin Hill,Charles/MGH,42.310591,-71.053612,42.361263,-71.071602,923.6550000000001
Saturday,Fall,Red,Savin Hill,Davis,42.310591,-71.053612,42.39674,-71.121815,1855.4244604316543
Saturday,Fall,Red,Savin Hill,Downtown Crossing,42.310591,-71.053612,42.355517999999996,-71.060225,670.5099009900991
Saturday,Fall,Red,Savin Hill,Fields Corner,42.310603,-71.053678,42.299993,-71.062021,167.9264705882354
Saturday,Fall,Red,Savin Hill,Harvard,42.310591,-71.053612,42.373362,-71.118956,1537.4685714285713
Saturday,Fall,Red,Savin Hill,JFK/UMass,42.310591,-71.053612,42.320637,-71.052473,103.67804878048783
Saturday,Fall,Red,Savin Hill,Kendall/MIT,42.310591,-71.053612,42.362434,-71.085591,1055.0703517587942
Saturday,Fall,Red,Savin Hill,Park Street,42.310591,-71.053612,42.356395,-71.062424,773.9452736318408
Saturday,Fall,Red,Savin Hill,Porter,42.310591,-71.053612,42.3884,-71.119149,1723.812949640288
Saturday,Fall,Red,Savin Hill,Shawmut,42.310603,-71.053678,42.293126,-71.065738,324.34653465346554
Saturday,Fall,Red,Savin Hill,South Station,42.310591,-71.053612,42.352271,-71.055242,573.78431372549
Saturday,Fall,Red,Shawmut,Alewife,42.293126,-71.065738,42.395428,-71.142483,2336.4000000000005
Saturday,Fall,Red,Shawmut,Andrew,42.293126,-71.065738,42.330154,-71.057655,621.0402010050252
Saturday,Fall,Red,Shawmut,Ashmont,42.293126,-71.065738,42.284508,-71.063833,109.15168539325843
Saturday,Fall,Red,Shawmut,Broadway,42.293126,-71.065738,42.342622,-71.056967,757.537688442211
Saturday,Fall,Red,Shawmut,Central,42.293126,-71.065738,42.365379,-71.103554,1566.2871794871799
Saturday,Fall,Red,Shawmut,Charles/MGH,42.293126,-71.065738,42.361263,-71.071602,1261.933333333333
Saturday,Fall,Red,Shawmut,Davis,42.293126,-71.065738,42.39674,-71.121815,2201.171641791045
Saturday,Fall,Red,Shawmut,Downtown Crossing,42.293126,-71.065738,42.355517999999996,-71.060225,1009.8680203045684
Saturday,Fall,Red,Shawmut,Fields Corner,42.293126,-71.065738,42.299935,-71.061945,68.44878048780488
Saturday,Fall,Red,Shawmut,Harvard,42.293126,-71.065738,42.373362,-71.118956,1876.864705882353
Saturday,Fall,Red,Shawmut,JFK/UMass,42.293126,-71.065738,42.320637,-71.052473,444.2249999999999
Saturday,Fall,Red,Shawmut,Kendall/MIT,42.293126,-71.065738,42.362434,-71.085591,1392.1494845360821
Saturday,Fall,Red,Shawmut,Park Street,42.293126,-71.065738,42.356395,-71.062424,1112.8979591836733
Saturday,Fall,Red,Shawmut,Porter,42.293126,-71.065738,42.3884,-71.119149,2069.455223880597
Saturday,Fall,Red,Shawmut,Savin Hill,42.293126,-71.065738,42.310591,-71.053612,270.92156862745094
Saturday,Fall,Red,Shawmut,South Station,42.293126,-71.065738,42.352271,-71.055242,913.9949748743718
Saturday,Fall,Red,South Station,Alewife,42.352271,-71.055242,42.395428,-71.142483,1365.341968911917
Saturday,Fall,Red,South Station,Andrew,42.352271,-71.055242,42.330154,-71.057655,280.5
Saturday,Fall,Red,South Station,Ashmont,42.352271,-71.055242,42.284508,-71.063833,1103.1129943502826
Saturday,Fall,Red,South Station,Braintree,42.352271,-71.055242,42.207424,-71.001645,1895.5973154362416
Saturday,Fall,Red,South Station,Broadway,42.352271,-71.055242,42.342622,-71.056967,138.9503722084367
Saturday,Fall,Red,South Station,Central,42.352271,-71.055242,42.365379,-71.103554,587.0222772277226
Saturday,Fall,Red,South Station,Charles/MGH,42.352271,-71.055242,42.361263,-71.071602,280.9354838709677
Saturday,Fall,Red,South Station,Davis,42.352271,-71.055242,42.39674,-71.121815,1223.0571428571434
Saturday,Fall,Red,South Station,Downtown Crossing,42.352271,-71.055242,42.355517999999996,-71.060225,21.391625615763544
Saturday,Fall,Red,South Station,Fields Corner,42.352271,-71.055242,42.299993,-71.062021,798.7980295566501
Saturday,Fall,Red,South Station,Harvard,42.352271,-71.055242,42.373362,-71.118956,893.1478260869569
Saturday,Fall,Red,South Station,JFK/UMass,42.352271,-71.055242,42.320418,-71.052287,435.1421319796954
Saturday,Fall,Red,South Station,JFK/UMass,42.352271,-71.055242,42.320632,-71.052514,433.57142857142856
Saturday,Fall,Red,South Station,Kendall/MIT,42.352271,-71.055242,42.362434,-71.085591,413.0572139303482
Saturday,Fall,Red,South Station,North Quincy,42.352271,-71.055242,42.27577,-71.030194,933.8939393939393
Saturday,Fall,Red,South Station,Park Street,42.352271,-71.055242,42.356395,-71.062424,126.33415841584161
Saturday,Fall,Red,South Station,Porter,42.352271,-71.055242,42.3884,-71.119149,1091.6428571428567
Saturday,Fall,Red,South Station,Quincy Adams,42.352271,-71.055242,42.233391,-71.007153,1557.6030150753768
Saturday,Fall,Red,South Station,Quincy Center,42.352271,-71.055242,42.251809,-71.005409,1360.3618090452262
Saturday,Fall,Red,South Station,Savin Hill,42.352271,-71.055242,42.310603,-71.053678,566.6699507389162
Saturday,Fall,Red,South Station,Shawmut,42.352271,-71.055242,42.293126,-71.065738,955.7064676616915
Saturday,Fall,Red,South Station,Wollaston,42.352271,-71.055242,42.266762,-71.020542,1145.7788944723618
Saturday,Fall,Red,Wollaston,Alewife,42.266788,-71.020457,42.395428,-71.142483,2474.5
Saturday,Fall,Red,Wollaston,Andrew,42.266788,-71.020457,42.330154,-71.057655,805.6582914572864
Saturday,Fall,Red,Wollaston,Braintree,42.266762,-71.020542,42.207424,-71.001645,688.51677852349
Saturday,Fall,Red,Wollaston,Broadway,42.266788,-71.020457,42.342622,-71.056967,947.1464646464647
Saturday,Fall,Red,Wollaston,Central,42.266788,-71.020457,42.365379,-71.103554,1765.979591836735
Saturday,Fall,Red,Wollaston,Charles/MGH,42.266788,-71.020457,42.361263,-71.071602,1466.2857142857147
Saturday,Fall,Red,Wollaston,Davis,42.266788,-71.020457,42.39674,-71.121815,2398.36496350365
Saturday,Fall,Red,Wollaston,Downtown Crossing,42.266788,-71.020457,42.355517999999996,-71.060225,1204.3604060913706
Saturday,Fall,Red,Wollaston,Harvard,42.266788,-71.020457,42.373362,-71.118956,2069.927272727273
Saturday,Fall,Red,Wollaston,JFK/UMass,42.266788,-71.020457,42.320434,-71.052215,593.5125628140704
Saturday,Fall,Red,Wollaston,Kendall/MIT,42.266788,-71.020457,42.362434,-71.085591,1596.7551020408164
Saturday,Fall,Red,Wollaston,North Quincy,42.266788,-71.020457,42.275802,-71.030144,86.79
Saturday,Fall,Red,Wollaston,Park Street,42.266788,-71.020457,42.356395,-71.062424,1310.7244897959185
Saturday,Fall,Red,Wollaston,Porter,42.266788,-71.020457,42.3884,-71.119149,2266.8905109489046
Saturday,Fall,Red,Wollaston,Quincy Adams,42.266762,-71.020542,42.233391,-71.007153,352.7286432160804
Saturday,Fall,Red,Wollaston,Quincy Center,42.266762,-71.020542,42.251809,-71.005409,155.48743718592968
Saturday,Fall,Red,Wollaston,South Station,42.266788,-71.020457,42.352271,-71.055242,1107.5959595959598
Saturday,Spring,Blue,Airport,Aquarium,42.374262,-71.030395,42.359784,-71.051652,269.2078651685394
Saturday,Spring,Blue,Airport,Beachmont,42.374262,-71.030395,42.397204,-70.992551,413.63865546218483
Saturday,Spring,Blue,Airport,Bowdoin,42.374262,-71.030395,42.361365,-71.062037,527.5790960451977
Saturday,Spring,Blue,Airport,Government Center,42.374262,-71.030395,42.359705,-71.059215,437.5225988700566
Saturday,Spring,Blue,Airport,Maverick,42.374262,-71.030395,42.369119,-71.03953,106.19101123595507
Saturday,Spring,Blue,Airport,Orient Heights,42.374262,-71.030395,42.386842,-71.004767,250.5482954545455
Saturday,Spring,Blue,Airport,Revere Beach,42.374262,-71.030395,42.407874,-70.992497,524.172268907563
Saturday,Spring,Blue,Airport,State,42.374262,-71.030395,42.358978,-71.057598,352.7612359550561
Saturday,Spring,Blue,Airport,Suffolk Downs,42.374262,-71.030395,42.39061,-70.99703,326.2899159663865
Saturday,Spring,Blue,Airport,Wonderland,42.374262,-71.030395,42.413361,-70.991685,636.2016806722688
Saturday,Spring,Blue,Airport,Wood Island,42.374262,-71.030395,42.379671,-71.022783,59.35694050991501
Saturday,Spring,Blue,Aquarium,Airport,42.359784,-71.051652,42.374262,-71.030395,262.90395480225993
Saturday,Spring,Blue,Aquarium,Beachmont,42.359784,-71.051652,42.397204,-70.992551,707.5756302521008
Saturday,Spring,Blue,Aquarium,Bowdoin,42.359784,-71.051652,42.361365,-71.062037,205.22881355932202
Saturday,Spring,Blue,Aquarium,Government Center,42.359784,-71.051652,42.359705,-71.059215,115.17231638418079
Saturday,Spring,Blue,Aquarium,Maverick,42.359784,-71.051652,42.369119,-71.03953,117.97457627118649
Saturday,Spring,Blue,Aquarium,Orient Heights,42.359784,-71.051652,42.386842,-71.004767,562.1988636363635
Saturday,Spring,Blue,Aquarium,Revere Beach,42.359784,-71.051652,42.407874,-70.992497,818.109243697479
Saturday,Spring,Blue,Aquarium,State,42.359784,-71.051652,42.358978,-71.057598,30.356741573033712
Saturday,Spring,Blue,Aquarium,Suffolk Downs,42.359784,-71.051652,42.39061,-70.99703,620.2268907563025
Saturday,Spring,Blue,Aquarium,Wonderland,42.359784,-71.051652,42.413361,-70.991685,930.1386554621848
Saturday,Spring,Blue,Aquarium,Wood Island,42.359784,-71.051652,42.379671,-71.022783,371.03966005665717
Saturday,Spring,Blue,Beachmont,Airport,42.397219,-70.992647,42.374262,-71.030395,384.02941176470586
Saturday,Spring,Blue,Beachmont,Aquarium,42.397219,-70.992647,42.359784,-71.051652,687.0336134453781
Saturday,Spring,Blue,Beachmont,Bowdoin,42.397219,-70.992647,42.361365,-71.062037,944.9198312236286
Saturday,Spring,Blue,Beachmont,Government Center,42.397219,-70.992647,42.359705,-71.059215,855.7805907172996
Saturday,Spring,Blue,Beachmont,Maverick,42.397219,-70.992647,42.369119,-71.03953,534.8193277310925
Saturday,Spring,Blue,Beachmont,Orient Heights,42.397219,-70.992647,42.386909,-71.004809,140.2689075630252
Saturday,Spring,Blue,Beachmont,Revere Beach,42.397204,-70.992551,42.407874,-70.992497,72.51680672268908
Saturday,Spring,Blue,Beachmont,State,42.397219,-70.992647,42.358978,-71.057598,770.3277310924369
Saturday,Spring,Blue,Beachmont,Suffolk Downs,42.397219,-70.992647,42.390422,-70.997323,46.61344537815126
Saturday,Spring,Blue,Beachmont,Wonderland,42.397204,-70.992551,42.413361,-70.991685,184.54621848739495
Saturday,Spring,Blue,Beachmont,Wood Island,42.397219,-70.992647,42.37974,-71.022818,293.01260504201684
Saturday,Spring,Blue,Bowdoin,Airport,42.361365,-71.062037,42.374262,-71.030395,499.9039548022599
Saturday,Spring,Blue,Bowdoin,Aquarium,42.361365,-71.062037,42.359784,-71.051652,186.14689265536722
Saturday,Spring,Blue,Bowdoin,Beachmont,42.361365,-71.062037,42.397204,-70.992551,937.1512605042017
Saturday,Spring,Blue,Bowdoin,Government Center,42.361365,-71.062037,42.359705,-71.059215,15.865168539325843
Saturday,Spring,Blue,Bowdoin,Maverick,42.361365,-71.062037,42.369119,-71.03953,354.9745762711865
Saturday,Spring,Blue,Bowdoin,Orient Heights,42.361365,-71.062037,42.386842,-71.004767,796.6704545454547
Saturday,Spring,Blue,Bowdoin,Revere Beach,42.361365,-71.062037,42.407874,-70.992497,1047.68487394958
Saturday,Spring,Blue,Bowdoin,State,42.361365,-71.062037,42.358978,-71.057598,110.75561797752808
